학년,교과목명,학점,시간,N/P과목,담당교수,강좌번호,신청인원,제한인원,강의시간,비고,강의계획서
2학년,소설창작의실제1,3,3,N,편혜영,5701,0,30,수 12:00~14:45 (S1858),,
3학년,소설창작특강1,3,3,N,염승숙,5702,0,30,수 12:00~14:45 (S1837),,❌
3학년,시창작특강1,3,3,N,미배정,5703,0,25,월 15:00~17:45 (S1858),,❌
3학년,출판콘텐츠디자인,3,3,N,황예인,5704,0,25,금 12:00~14:45 (S1858),,
4학년,시적상상력과이미지,3,3,N,박상수,5705,0,25,화 15:00~17:45 (S1858),,❌
4학년,극적상상력과스토리텔링,3,3,N,양근애,5706,0,25,목 12:00~14:45 (S10216),,❌
4학년,마이스토리창작의실제,3,3,N,편혜영,5707,0,25,화 12:00~14:45 (S1858),,
4학년,비평창작의실제,3,3,N,신수정,5708,0,25,수 15:00~17:45 (S1858),,❌
4학년,보육실습,3,3,N,박윤현,5709,0,40,수 16:30~19:30 (S1446),,
1학년,아동학개론,3,3,N,김진욱,5710,0,40,화 10:30~11:45 ()  목 10:30~11:45 (),,❌
2학년,영유아발달,3,3,N,조한솔,5711,0,40,월 15:00~17:45 (),,
2학년,아동문학교육,3,3,N,안복희,5712,0,20,수 13:30~16:15 (),,❌
2학년,영유아사회정서지도,3,3,N,정가윤,5713,0,20,화 15:00~16:15 (S1446)  목 15:00~16:15 (S1446),,❌
2학년,유아교육론,3,3,N,김지현,5714,0,40,화 12:00~13:15 (S1446)  목 12:00~13:15 (S1446),,
3학년,아동관찰및행동연구,3,3,N,미배정,5715,0,40,화 13:30~16:15 (),,❌
3학년,아동권리와복지,3,3,N,한유진,5716,0,40,월 10:30~11:45 (S1446)  수 10:30~11:45 (S1446),,
3학년,아동상담,3,3,N,박지수,5717,0,20,월 12:00~13:15 ()  수 12:00~13:15 (),,
3학년,언어지도,3,3,N,정가윤,5718,0,40,화 16:30~17:45 (S1446)  목 16:30~17:45 (S1446),,❌
3학년,유아언어교육,3,3,N,정가윤,5719,0,5,화 16:30~17:45 (S1446)  목 16:30~17:45 (S1446),,❌
3학년,아동과학지도,3,3,N,미배정,5720,0,20,목 13:30~16:15 (),,❌
3학년,유아과학교육,3,3,N,미배정,5721,0,5,목 13:30~16:15 (),,❌
4학년,보육정책론,3,3,N,김진욱,5722,0,20,월 15:00~16:15 (S1446)  수 15:00~16:15 (S1446),,❌
4학년,아동생활지도,3,3,N,한유진,5723,0,40,월 13:30~14:45 (S1446)  수 13:30~14:45 (S1446),,
3학년,아동복지론,3,3,N,한유진,5724,0,20,월 10:30~11:45 (S1446)  수 10:30~11:45 (S1446),,
4학년,유아교육논리및논술,3,3,N,미배정,5725,0,20,목 16:30~19:05 (S10102),,❌
4학년,영유아교수방법,3,3,N,김지현,5726,0,40,화 10:30~11:45 ()  목 10:30~11:45 (),,
4학년,영유아교수방법,3,3,N,박고운,5727,0,40,월 16:30~19:05 (S1446),외국인 학생 전용 강좌,❌
2학년,일본미술사,3,3,N,이주현,5728,0,50,화 13:30~14:45 (S1915)  목 13:30~14:45 (S1915),,❌
2학년,한국도자사,3,3,N,박정민,5729,0,50,월 12:00~13:15 (S1915)  수 12:00~13:15 (S1915),,
2학년,중국회화사,3,3,N,이주현,5730,0,50,화 12:00~13:15 (S1915)  목 12:00~13:15 (S1915),,❌
3학년,서양현대미술사,3,3,N,김호정,5731,0,50,월 10:30~11:45 (S1915)  수 10:30~11:45 (S1915),,❌
3학년,불교미술사,3,3,N,최선아,5732,0,50,화 15:00~16:15 (S1915)  목 15:00~16:15 (S1915),,
3학년,한국근현대미술사,3,3,N,서윤정,5733,0,50,월 16:30~17:45 (S1915)  수 16:30~17:45 (S1915),,
3학년,박물관학과전시기획,3,3,N,최선아,5734,0,50,화 16:30~17:45 (S1915)  목 16:30~17:45 (S1915),,
4학년,시각문화와뉴미디어,3,3,N,김윤영,5735,0,50,월 15:00~16:15 (S1915)  수 15:00~16:15 (S1915),,❌
4학년,한국고고학,3,3,N,박정민,5736,0,50,월 13:30~14:45 (S1915)  수 13:30~14:45 (S1915),,
2학년,한국어문형연습,3,3,N,김보영,5739,0,50,월 15:00~16:15 (S1958)  수 15:00~16:15 (S1958),,
1학년,한국어텍스트이해,3,3,N,김지혜,5740,0,50,월 10:30~11:45 (S1850)  수 10:30~11:45 (S1850),,
1학년,한국어텍스트이해,3,3,N,김지혜,5741,0,50,화 10:30~11:45 (S1919)  목 10:30~11:45 (S1919),,
1학년,한국어문장쓰기,3,3,N,서반석,5742,0,50,화 16:30~17:45 (S1919)  목 16:30~17:45 (S1919),,
2학년,한국어어문규범,3,3,N,김보영,5743,0,50,화 13:30~14:45 (S1950)  목 13:30~14:45 (S1950),,
2학년,한국의전통문화,3,3,N,최어진,5744,0,40,월 16:30~17:45 (S1919)  수 16:30~17:45 (S1919),,
2학년,한국어한자교육론,3,3,N,조남호,5745,0,50,화 16:30~17:45 (S1846)  목 16:30~17:45 (S1846),,
2학년,한국어학개론,3,3,N,서반석,5746,0,50,월 12:00~13:15 (S1954)  수 12:00~13:15 (S1954),,
2학년,한국대중서사의이해,3,3,N,이수형,5747,0,50,월 15:00~16:15 (S1850)  수 15:00~16:15 (S1850),,
4학년,응용언어학,3,3,N,김보영,5748,0,50,화 15:00~16:15 (S1854)  목 15:00~16:15 (S1854),,
2학년,한국문학개론,3,3,N,남재철,5749,0,40,월 12:00~13:15 (S1846)  수 12:00~13:15 (S1846),,
4학년,한국현대문화비평,3,3,N,김지혜,5750,0,50,화 15:00~16:15 (S1919)  목 15:00~16:15 (S1919),,
3학년,한국어교육개론,3,3,N,장채린,5751,0,50,화 10:30~11:45 (S1846)  목 10:30~11:45 (S1846),,
4학년,한국어교재론,3,3,N,김지혜,5752,0,50,화 16:30~17:45 (S1946)  목 16:30~17:45 (S1946),,
4학년,한국어교육과정론,3,3,N,김지혜,5753,0,50,월 13:30~14:45 (S1850)  수 13:30~14:45 (S1850),,
2학년,노랫말의이해와분석,3,3,N,강계숙,5754,0,50,화 13:30~14:45 (S1846)  목 13:30~14:45 (S1846),,
1학년,미술사이해,3,3,N,서윤정,5755,0,50,월 13:30~14:45 (S1958)  수 13:30~14:45 (S1958),,
1학년,인문콘텐츠전공탐색세미나,1,1,Y,이한슬,5756,0,50,금 11:00~12:50 (S1841),"무전공 및 단과대학 단위 모집 입학생, 1학년 대상 전공탐색 지원을 위한 교과목",
1학년,국제어문전공탐색세미나,1,1,Y,노유니아,5757,0,50,금 11:00~12:50 (S1833),무전공 입학생(단과대학 광역모집) 대상 필수 과목,
전학년,행정학의이해(eng),3,3,N,이현정,5758,0,40,월 13:30~14:45 (S1415)  수 13:30~14:45 (S1415),외국어강의,
전학년,리더십과조직행동(eng),3,3,N,이현정,5759,0,40,월 15:00~16:15 (S1415)  수 15:00~16:15 (S1415),외국어강의,
2학년,행정조직론,3,3,N,진종순,5760,0,35,월 12:00~13:15 (S1633)  수 12:00~13:15 (S1633),,
2학년,행정조직론,3,3,N,진종순,5761,0,35,월 15:00~16:15 (S1633)  수 15:00~16:15 (S1633),,
2학년,인사행정론,3,3,N,미배정,5762,0,0,,,❌
2학년,사회복지학개론,3,3,N,주재현,5763,0,40,화 12:00~13:15 (S1633)  목 12:00~13:15 (S1633),,
2학년,사회복지학개론,3,3,N,주재현,5764,0,40,화 15:00~16:15 (S1633)  목 15:00~16:15 (S1633),,
3학년,환경정책론,3,3,N,기정훈,5765,0,40,월 13:30~14:45 (S1546)  수 13:30~14:45 (S1546),,
3학년,공동체활성화론,3,3,N,미배정,5766,0,0,,,❌
4학년,문화정책론,3,3,N,최현선,5767,0,40,월 09:00~10:15 (S1546)  수 09:00~10:15 (S1546),,
3학년,정책분석및평가,3,3,N,최인태,5768,0,35,화 10:30~11:45 (S1633)  목 10:30~11:45 (S1633),,
4학년,공기업론,3,3,N,김병수,5769,0,32,목 10:30~13:15 (S10202),,❌
3학년,행정법1,3,3,N,미배정,5770,0,0,,,❌
4학년,사회복지행정론,3,3,N,유종연,5771,0,40,금 13:30~16:15 (S1546),,
3학년,재정학,3,3,N,김성철,5772,0,40,월 10:30~11:45 (S1633)  수 10:30~11:45 (S1633),,
3학년,재정학,3,3,N,김성철,5773,0,40,월 13:30~14:45 (S1633)  수 13:30~14:45 (S1633),,
3학년,사회복지정책론,3,3,N,이재성,5774,0,40,목 09:00~11:45 (S1546),,
3학년,사회복지조사론,3,3,N,이은지,5775,0,40,목 12:00~14:45 (S1546),,
2학년,사회조사방법론Ⅰ,3,3,N,기정훈,5776,0,40,월 15:00~16:15 (S1546)  수 15:00~16:15 (S1546),,
전학년,스마트행정,3,3,N,최현선,5777,0,40,월 10:30~11:45 (S1546)  수 10:30~11:45 (S1546),,
1학년,정치학개론,3,3,N,정회옥,5778,0,30,화 10:30~11:45 (S1641)  목 10:30~11:45 (S1641),,
1학년,정치학개론,3,3,N,정회옥,5779,0,30,화 12:00~13:15 (S1641)  목 12:00~13:15 (S1641),,
2학년,국제정치론,3,3,N,정성철,5780,0,40,화 15:00~16:15 (S1641)  목 15:00~16:15 (S1641),,
3학년,국제기구론,3,3,N,이무성,5781,0,40,월 13:30~14:45 (S1637)  수 13:30~14:45 (S1637),외국어강의,
2학년,국제정치경제론,3,3,N,이무성,5782,0,40,화 15:00~16:15 (S1637)  목 15:00~16:15 (S1637),외국어강의,
2학년,여성정치론,3,3,N,신율,5783,0,40,월 10:30~11:45 (S1637)  수 10:30~11:45 (S1637),,
2학년,북한의정치와사회,3,3,N,이창현,5784,0,40,월 15:00~16:15 (S1637)  수 15:00~16:15 (S1637),,❌
2학년,국제정치와정의,3,3,N,정성철,5785,0,40,화 13:30~14:45 (S1641)  목 13:30~14:45 (S1641),외국어강의,
2학년,미디어와정치이론,3,3,N,신율,5786,0,40,화 10:30~11:45 (S1637)  목 10:30~11:45 (S1637),,
3학년,근대정치사상,3,3,N,신율,5787,0,40,,온라인(원격수업),
3학년,유럽연합정치학입문,3,3,N,이무성,5788,0,40,화 13:30~14:45 (S1637)  목 13:30~14:45 (S1637),,
전학년,러시아정치사,3,3,N,이지수,5789,0,50,화 09:00~10:15 (S1641)  목 09:00~10:15 (S1641),,
3학년,국제분쟁의이해,3,3,N,최지현,5790,0,40,월 10:30~11:45 (S1641)  수 10:30~11:45 (S1641),,❌
3학년,소수자정치론,3,3,N,정회옥,5791,0,30,,온라인(원격수업),
4학년,영화속의북한,3,3,N,이지수,5792,0,50,월 17:50~20:15 (S1641),,
2학년,정치학명저2,3,3,N,정성철,5793,0,17,수 17:50~20:15 (S1633),,
2학년,경제통계,3,3,N,주현도,5794,0,40,월 12:00~13:15 (S1437)  수 12:00~13:15 (S1437),,
2학년,경제통계,3,3,N,주현도,5795,0,40,월 13:30~14:45 (S1437)  수 13:30~14:45 (S1437),,
전학년,인공지능과경제,3,3,N,우석진,5796,0,40,월 15:00~17:45 (S1437),,❌
전학년,인공지능과경제,3,3,N,우석진,5797,0,40,화 15:00~17:45 (S1437),,❌
1학년,경제수학,3,3,N,안재범,5798,0,40,월 15:00~17:45 (S1641),,❌
전학년,응용계량경제학,3,3,N,김도형,5799,0,30,수 15:00~17:45 (S1437),,
4학년,한국경제사,3,3,N,김두얼,5800,0,40,월 10:30~11:45 (S1437)  수 10:30~11:45 (S1437),,❌
2학년,조세와회계,3,3,N,이수명,5801,0,40,목 15:00~17:45 (S1437),,
2학년,미시경제학,3,3,N,이호생,5802,0,40,월 15:00~16:15 (S1441)  수 15:00~16:15 (S1441),,
2학년,미시경제학,3,3,N,이호생,5803,0,40,화 09:00~11:45 (S1441),,
2학년,거시경제학,3,3,N,이명훈,5804,0,40,수 17:50~20:15 (S1441),,
3학년,국제경제학,3,3,N,이원기,5805,0,40,화 15:00~17:45 (S1441),,
3학년,화폐와금융,3,3,N,오지윤,5806,0,40,화 12:00~13:15 (S1437)  목 12:00~13:15 (S1437),,❌
3학년,화폐와금융,3,3,N,오지윤,5807,0,40,화 13:30~14:45 (S1437)  목 13:30~14:45 (S1437),,❌
3학년,산업조직과기업행태,3,3,N,이호생,5808,0,40,월 09:00~10:15 (S1441)  수 09:00~10:15 (S1441),,
3학년,산업조직과기업행태,3,3,N,이호생,5809,0,40,월 12:00~13:15 (S1441)  수 12:00~13:15 (S1441),,
3학년,건강경제학,3,3,N,김도형,5810,0,40,화 09:00~10:15 (S1419)  목 09:00~10:15 (S1419),,
3학년,건강경제학,3,3,N,김도형,5811,0,40,화 12:00~13:15 (S1419)  목 12:00~13:15 (S1419),,
3학년,경제성장론,3,3,N,조귀동,5812,0,40,화 17:50~20:15 (S1419),,❌
3학년,경제성장론,3,3,N,조귀동,5813,0,40,목 09:00~11:45 (S1441),,❌
3학년,기업금융론,3,3,N,빈기범,5814,0,40,화 12:00~13:15 (S1441)  목 12:00~13:15 (S1441),,
4학년,금융상품론,3,3,N,이창일,5816,0,40,목 18:40~21:05 (S1437),,
4학년,국제경제와다국적기업,3,3,N,김태진,5817,0,40,화 17:50~20:15 (S1437),,
4학년,법과경제,3,3,N,김은수,5818,0,40,목 15:00~17:45 (S1441),,❌
4학년,전략과정보,3,3,N,김태진,5819,0,40,화 09:00~10:15 (S1437)  목 09:00~10:15 (S1437),,
1학년,미디어의이해,3,3,N,김기태,5820,0,110,화 13:30~14:45 (S10102)  목 13:30~14:45 (S10102),전공이해 기초과목,
1학년,커뮤니케이션이론,3,3,N,김기태,5821,0,45,수 13:30~14:45 (S1419)  금 13:30~14:45 (S1419),,
1학년,글로벌커뮤니케이션,3,3,N,장석준,5822,0,50,수 16:30~19:45 (S1450),,❌
2학년,뉴미디어저널리즘,3,3,N,오유원,5823,0,45,화 10:30~11:45 (S1450)  목 10:30~11:45 (S1450),,
3학년,디지털기사작성법,3,3,N,박선이,5824,0,30,목 16:30~19:45 (S1450),,
3학년,뉴스쟁점분석,3,3,N,오유원,5825,0,35,수 10:30~13:15 (S10102),,
2학년,디지털영상편집,3,3,N,이화정,5826,0,20,수 16:30~19:45 (S1650),,
2학년,광고와마케팅,3,3,N,최선규,5827,0,45,월 12:00~14:45 (S10102),,❌
2학년,취재.기사작성,3,3,N,박선이,5828,0,30,목 09:00~11:45 (S10102),,
2학년,방송제작실습,3,3,N,한상훈,5829,0,20,금 13:30~16:15 (S1650),,❌
2학년,뉴미디어이론,3,3,N,문신일,5830,0,45,화 15:00~16:15 (S1450)  목 15:00~16:15 (S1450),,❌
2학년,뉴미디어이론,3,3,N,이현주,5831,0,40,화 09:00~11:45 (S10102),외국인 전용 강의,
2학년,광고크리에이티브입문,3,3,N,박형석,5832,0,50,금 13:30~16:15 (S10102),,❌
2학년,Interactive Storytelling,3,3,N,주연경,5833,0,30,화 15:00~16:15 (S1650)  목 15:00~16:15 (S1650),,❌
2학년,방송이론과기획,3,3,N,김지수,5834,0,40,월 15:00~17:45 (S10102),,❌
2학년,디지털시대의미디어리터러시,3,3,N,김경보,5835,0,50,월 12:00~13:15 (S1450)  수 12:00~13:15 (S1450),,
2학년,스피치커뮤니케이션과활용,3,3,N,김경보,5836,0,50,월 10:30~11:45 (S1450)  수 10:30~11:45 (S1450),,
2학년,경험디자인,3,3,N,미배정,5837,0,0,,,❌
3학년,광고기획,3,3,N,이민규,5838,0,30,수 15:00~16:15 (S10102),,❌
3학년,미디어조사방법론,3,3,N,주연경,5839,0,40,화 13:30~14:45 ()  목 13:30~14:45 (),,❌
3학년,미디어조사방법론,3,3,N,김기태,5840,0,30,금 10:30~13:15 (S1650),원어강의+실습,
3학년,조직커뮤니케이션,3,3,N,미배정,5841,0,45,,,❌
3학년,UI/UX입문,3,3,N,김경보,5842,0,50,,외국인 전용 강의,
3학년,PR원론,3,3,N,김천수,5843,0,45,화 12:00~13:15 (S1450)  목 12:00~13:15 (S1450),,❌
3학년,비지니스커뮤니케이션,3,3,N,김기태,5844,0,30,월 12:00~14:45 (S1419),,
3학년,공공PR캠페인,3,3,N,김천수,5845,0,45,화 13:30~14:45 (S1450)  목 13:30~14:45 (S1450),,❌
4학년,PR전략,3,3,N,이상연,5846,0,50,목 15:00~17:45 (S1419),,
4학년,미디어기업과인재,3,3,N,김경보,5847,0,40,금 10:30~13:15 (),,
3학년,미디어데이터의이해,3,3,N,오유원,5848,0,30,화 12:00~13:15 (S1650)  목 12:00~13:15 (S1650),,
2학년,문화간커뮤니케이션,3,3,N,김기태,5849,0,45,월 15:00~16:15 (S1450)  수 15:00~16:15 (S1450),,
1학년,국제통상원론,3,3,N,김태황,5850,0,60,월 10:30~11:45 (S10305)  수 10:30~11:45 (S10305),,❌
1학년,국제통상원론,3,3,N,서윤규,5851,0,60,금 09:00~11:45 (S10305),,❌
1학년,국제통상원론,3,3,N,서윤규,5852,0,60,금 12:00~14:45 (S10305),,❌
2학년,글로벌경제론,3,3,N,조미진,5853,0,62,월 10:30~11:45 (S10201)  수 10:30~11:45 (S10201),,
2학년,국제통상정책론,3,3,N,권영민,5854,0,55,월 12:00~13:15 (S10134)  수 12:00~13:15 (S10134),,
2학년,국제경영학,3,3,N,안혜성,5855,0,62,월 15:00~16:15 (S10115)  수 15:00~16:15 (S10115),,❌
2학년,글로벌경영전략,3,3,N,임미희,5856,0,62,화 12:00~13:15 (S10115)  목 12:00~13:15 (S10115),,
2학년,관세론,3,3,N,박미봉,5857,0,62,금 10:30~13:15 (S10201),,❌
1학년,통계학1,3,3,N,장영순,5858,0,60,월 15:00~16:15 (S10119)  수 15:00~16:15 (S10119),,❌
2학년,수리통계학1,3,3,N,박진수,5859,0,58,월 10:30~11:45 (S1419)  수 10:30~11:45 (S1419),,
2학년,통계프로그래밍1,3,3,N,박진수,5860,0,40,월 12:00~13:15 (S1650)  수 12:00~13:15 (S1650),,
1학년,디지털미디어및청소년아동전공탐색세미나,1,1,Y,윤형주,5861,0,100,금 10:00~11:50 (S10102),"집중수업(상반기 1~8주), 신입생 대상",
3학년,국제금융론,3,3,N,이성구,5862,0,55,월 17:50~20:15 (S10305),"경영, 국통 전공 인정",
3학년,상업논리및논술,3,3,N,이현주,5863,0,15,수 10:30~13:15 (S10220),"경영, 국통 전공인정 / 교직과목",
4학년,외환론,3,3,N,이성구,5864,0,55,월 16:30~17:45 (S10305)  수 16:30~17:45 (S10305),"경영, 국통 전공 인정",
2학년,투자론1,3,3,N,원승연,5865,0,55,월 10:30~11:45 (S10114)  수 10:30~11:45 (S10114),"경영, 국통 전공 인정",
2학년,투자론1,3,3,N,원승연,5866,0,55,월 12:00~13:15 (S10114)  수 12:00~13:15 (S10114),"경영, 국통 전공 인정",
3학년,투자론2,3,3,N,심명화,5867,0,55,화 12:00~13:15 (S10305)  목 12:00~13:15 (S10305),"경영, 국통 전공 인정",❌
전학년,회계원리,3,3,N,박경진,5868,0,55,월 10:30~11:45 (S10306)  수 10:30~11:45 (S10306),"경영, 국통, 경정 전공 인정 * 전공이해기초교과(경영학전공)",
전학년,회계원리,3,3,N,정우준,5869,0,55,화 10:30~11:45 (S10306)  목 10:30~11:45 (S10306),"경영, 국통, 경정 전공 인정 * 전공이해기초교과(경영학전공)",❌
전학년,회계원리,3,3,N,정우준,5870,0,55,화 12:00~13:15 (S10306)  목 12:00~13:15 (S10306),"경영, 국통, 경정 전공 인정 * 전공이해기초교과(경영학전공)",❌
전학년,회계원리,3,3,N,이수명,5871,0,55,화 15:00~17:45 (S10120),"경영, 국통, 경정 전공 인정 * 전공이해기초교과(경영학전공)",
전학년,마케팅원론,3,3,N,김주호,5872,0,55,월 17:50~20:20 (S10101),"경영, 국통, 경정 전공 인정",
전학년,마케팅원론,3,3,N,이은영,5873,0,55,화 12:00~13:15 (S10101)  목 12:00~13:15 (S10101),"경영, 국통, 경정 전공 인정",
전학년,마케팅원론,3,3,N,이은영,5874,0,55,화 13:30~14:45 (S10101)  목 13:30~14:45 (S10101),"경영, 국통, 경정 전공 인정",
전학년,마케팅원론,3,3,N,미배정,5875,0,55,수 13:30~16:15 (S10116),"(원어강의) 경영, 국통, 경정 전공 인정",❌
전학년,마케팅원론,3,3,N,미배정,5876,0,55,수 17:50~20:20 (S10116),"경영, 국통, 경정 전공 인정",❌
전학년,인적자원관리,3,3,N,이정현,5877,0,55,화 09:00~10:15 (S10120)  목 09:00~10:15 (S10120),"경영, 국통, 경정 전공 인정",❌
전학년,인적자원관리,3,3,N,이정현,5878,0,55,화 10:30~11:45 (S10120)  목 10:30~11:45 (S10120),"경영, 국통, 경정 전공 인정",❌
전학년,인적자원관리,3,3,N,국화,5879,0,55,수 15:00~17:45 (S10306),"경영, 국통, 경정 전공 인정",
전학년,인적자원관리,3,3,N,이우원,5880,0,55,화 12:00~14:45 (S10201),"경영, 국통, 경정 전공 인정",
전학년,인적자원관리,3,3,N,이우원,5881,0,55,목 12:00~14:45 (S10201),"경영, 국통, 경정 전공 인정",
4학년,사회책임경영론,3,3,N,국화,5882,0,55,화 15:00~17:45 (S10119),"경영, 국통, 경정 전공 인정",
3학년,비즈니스프로세스애널리틱스,3,3,N,강영식,5883,0,40,화 17:50~20:15 (S10110),"원격강의(K-MOOC)/경영,경정,국통전공인정",❌
전학년,앙트레프레너십(Entrepreneurship),3,3,N,김재구,5884,0,55,화 10:30~11:45 (S10101)  목 10:30~11:45 (S10101),"경영, 국통, 경정 전공 인정",❌
1학년,프로그래밍기초,3,3,N,김환선,5885,0,40,월 12:00~13:15 (S10218)  수 12:00~13:15 (S10218),"경영, 국통, 경정 전공 인정",❌
1학년,프로그래밍기초,3,3,N,김환선,5886,0,40,월 16:30~17:45 (S10218)  수 16:30~17:45 (S10218),"경영, 국통, 경정 전공 인정",❌
1학년,프로그래밍기초,3,3,N,김환선,5887,0,40,금 13:30~16:15 (S10218),"경영, 국통, 경정 전공 인정",❌
전학년,경영정보,3,3,N,강영식,5888,0,40,월 13:30~14:45 (S10110)  수 13:30~14:45 (S10110),"경정 1학년 일괄/단과대 아너 (경정 희망) 개별 수강, *전공이해기초교과(경영정보학과)",❌
전학년,경영정보,3,3,N,강영식,5889,0,40,월 15:00~16:15 (S10110)  수 15:00~16:15 (S10110),"경영, 국통, 경정 전공 인정 * 전공이해기초교과(경영정보학과) /블렌디드",❌
전학년,경영정보,3,3,N,최한별,5890,0,40,화 13:30~14:45 (S10110)  목 13:30~14:45 (S10110),"경영, 국통, 경정 전공 인정 * 전공이해기초교과(경영정보학과)",
3학년,공급사슬관리,3,3,N,박경철,5891,0,55,화 10:30~11:45 (S10114)  목 10:30~11:45 (S10114),"경영, 국통, 경정 전공 인정",
3학년,공급사슬관리,3,3,N,박경철,5892,0,55,화 12:00~13:15 (S10114)  목 12:00~13:15 (S10114),"경영, 국통, 경정 전공 인정",
2학년,국제경영학,3,3,N,이정환,5893,0,55,화 09:00~10:15 (S10305)  목 09:00~10:15 (S10305),"경영, 국통, 경정 전공 인정",
2학년,국제경영학,3,3,N,안혜성,5894,0,55,월 12:00~13:15 (S10115)  수 12:00~13:15 (S10115),"경영, 국통, 경정 전공 인정",❌
2학년,국제경영학,3,3,N,안혜성,5895,0,35,월 15:00~16:15 (S10115)  수 15:00~16:15 (S10115),"경영, 국통, 경정 전공 인정",❌
1학년,국제통상원론,3,3,N,김태황,5896,0,27,월 10:30~11:45 (S10305)  수 10:30~11:45 (S10305),"경영, 국통, 경정 전공 인정",❌
1학년,국제통상원론,3,3,N,서윤규,5897,0,27,금 09:00~11:45 (S10305),"경영, 국통, 경정 전공 인정",❌
1학년,국제통상원론,3,3,N,서윤규,5898,0,27,금 12:00~14:45 (S10305),"경영, 국통, 경정 전공 인정",❌
3학년,글로벌경영전략,3,3,N,이종선,5899,0,55,화 15:00~16:15 (S10115)  목 15:00~16:15 (S10115),"경영, 국통, 경정 전공 인정",
3학년,글로벌경영전략,3,3,N,임미희,5900,0,55,화 10:30~11:45 (S10115)  목 10:30~11:45 (S10115),"경영, 국통, 경정 전공 인정",
3학년,글로벌경영전략,3,3,N,임미희,5901,0,40,화 12:00~13:15 (S10115)  목 12:00~13:15 (S10115),"경영, 국통, 경정 전공 인정",
3학년,서비스운영관리,3,3,N,노용휘,5903,0,55,월 10:30~11:45 (S10119)  수 10:30~11:45 (S10119),"경영, 국통, 경정 전공 인정",
3학년,서비스운영관리,3,3,N,노용휘,5904,0,55,월 12:00~13:15 (S10119)  수 12:00~13:15 (S10119),"경영, 국통, 경정 전공 인정",
2학년,재무회계,3,3,N,미배정,5905,0,55,화 13:30~14:45 (S10111)  목 13:30~14:45 (S10111),"경영, 국통, 경정 전공 인정",❌
2학년,재무회계,3,3,N,이현경,5906,0,75,월 16:30~17:45 (S10120)  수 16:30~17:45 (S10120),"경영, 국통, 경정 전공 인정",
2학년,재무회계,3,3,N,미배정,5907,0,55,금 10:30~13:15 (S10306),"경영, 국통, 경정 전공 인정",❌
2학년,재무회계,3,3,N,미배정,5908,0,55,금 13:30~16:15 (S10306),"경영, 국통, 경정 전공 인정",❌
2학년,조직행동론,3,3,N,김명선,5909,0,55,화 13:30~14:45 (S10116)  목 13:30~14:45 (S10116),"경영, 국통, 경정 전공 인정",❌
2학년,조직행동론,3,3,N,김명선,5910,0,55,화 15:00~16:15 (S10116)  목 15:00~16:15 (S10116),"경영, 국통, 경정 전공 인정",❌
2학년,조직행동론,3,3,N,국화,5911,0,55,화 12:00~14:45 (S10119),"경영, 국통, 경정 전공 인정",
2학년,컴퓨터프로그래밍,3,3,N,이한준,5912,0,105,목 09:00~10:15 (S10134)  금 13:30~14:45 (S10134),"온라인(원격수업)/ 경영,국통,경정 전공 인정",
3학년,비즈니스모델개발,3,3,N,미배정,5913,0,55,목 15:00~17:45 (S10119),"경영, 국통, 경정 전공 인정",❌
2학년,기업재무론,3,3,N,박준호,5914,0,55,화 13:30~14:45 (S10306)  목 13:30~14:45 (S10306),"(원어강의) 경영, 국통, 경정 전공 인정",❌
2학년,기업재무론,3,3,N,박준호,5915,0,55,화 15:00~16:15 (S10306)  목 15:00~16:15 (S10306),"경영, 국통, 경정 전공 인정",❌
3학년,마케팅조사,3,3,N,김연신,5916,0,55,월 09:00~10:15 (S10101)  수 09:00~10:15 (S10101),"경영, 국통, 경정 전공 인정",❌
3학년,마케팅조사,3,3,N,김연신,5917,0,55,월 10:30~11:45 (S10101)  수 10:30~11:45 (S10101),"경영, 국통, 경정 전공 인정",❌
4학년,경영전략론,3,3,N,정의교,5918,0,55,월 10:30~11:45 (S10116)  수 10:30~11:45 (S10116),"경영, 국통, 경정 전공 인정",❌
4학년,경영전략론,3,3,N,정의교,5919,0,55,월 12:00~13:15 (S10116)  수 12:00~13:15 (S10116),"경영, 국통, 경정 전공 인정",❌
전학년,운영관리,3,3,N,김준영,5920,0,85,화 12:00~13:15 (S10120)  목 12:00~13:15 (S10120),"경영, 국통, 경정 전공 인정",
전학년,운영관리,3,3,N,김준영,5921,0,85,화 13:30~14:45 (S10120)  목 13:30~14:45 (S10120),"경영, 국통, 경정 전공 인정",
전학년,운영관리,3,3,N,이보라,5922,0,55,금 12:00~14:45 (S10101),"경영, 국통, 경정 전공 인정",❌
전학년,운영관리,3,3,N,이보라,5923,0,55,금 15:00~17:45 (S10101),"경영, 국통, 경정 전공 인정",❌
3학년,ERP개론,3,3,N,강성구,5924,0,40,화 10:30~11:45 (S10218)  목 10:30~11:45 (S10218),"경영, 경정, 국통 전공 인정",
전학년,재무관리,3,3,N,이호진,5925,0,55,월 10:30~11:45 (S10120)  수 10:30~11:45 (S10120),"경영, 국통, 경정 전공 인정",❌
전학년,재무관리,3,3,N,이호진,5926,0,55,월 12:00~13:15 (S10120)  수 12:00~13:15 (S10120),"경영, 국통, 경정 전공 인정",❌
전학년,재무관리,3,3,N,심명화,5927,0,55,화 10:30~11:45 (S10305)  목 10:30~11:45 (S10305),"경영, 국통, 경정 전공 인정",❌
